$id,ApplicationEndDate,ApplicationStartDate,CityCode,CityDescription,ContractorCode,ContractorDescription,GrantSize,HousingUnits,IsForAplicant,IsLotteryHeld,Linking,LotteryDate,LotteryNumber,LotteryWinFile,NeighborhoodName,Notes,PriceIndexCode,PriceIndexDate,PriceIndexDescription,PricePerUnit,ProcessCode,ProcessName,ProjectImageURLs,ProjectName,ProjectNumber,ProjectURL,RegulationsVersion,ResponsibilityCode,ResponsibilityDescription,StageCode,TargetHousingUnits,ApartmentNumber,ApartmentSize,ApartmentType,BalconySize,BuildingNumber,FloorNumber,InternetNotes,LotNumber,ParkingLotNumber,ParkingLots,PricePerProcess,RoomCode,RoomDescription,WarehouseNumber,WarehouseSize
60,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,5,115.7,,21.84,58,1,,58,,1,673162.0,4,4,,5.22
61,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,6,117.17,,23.49,58,1,,58,,1,683845.0,4,4,,5.32
62,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,7,121.24,,27.82,58,2,,58,,1,712772.0,4,4,,5.47
63,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,8,104.49,,22.97,58,2,,58,,1,616668.0,3,3,,5.89
64,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,9,115.7,,21.84,58,2,,58,,1,673162.0,4,4,,5.22
65,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,10,117.17,,23.49,58,2,,58,,1,683845.0,4,4,,5.32
66,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,11,121.24,,27.82,58,3,,58,,1,712772.0,4,4,,5.47
67,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,12,104.49,,22.97,58,3,,58,,1,616668.0,3,3,,5.89
68,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,13,115.7,,21.84,58,3,,58,,1,673162.0,4,4,,5.22
69,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,14,117.17,,23.49,58,3,,58,,1,683845.0,4,4,,5.32
70,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,15,122.63,,150.19,58,4,,58,,1,921429.0,4,4,,8.12
71,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,16,116.28,,21.84,58,4,,58,,1,687037.0,4,4,,10.28
72,2016-03-27T00:00:00,2016-02-29T00:00:00,7700,עפולה,515339737,"א.נ. בונים בעמק בע""מ",40000.0,71,False,True,,2016-04-04T09:32:03.137,104,UTlvTGJteVRlbzBmZzBSdU9XUjlMQT09,C1,"מבנה 57 מחיר למטר 5,356.26 שקלים",2,2015-09-01T00:00:00,מדד תשומות הבנייה,5328.18,2,מחיר למשתכן,,משתכנים בעמק,11,http://www.bonimbahemek.com/,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,71,17,119.56,,23.49,58,4,פנטהאוז,58,,1,702036.0,4,4,,7.88
2,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,1,103.89,,170.0,121,ק,דירת גן,121,,2,878921.0,35,3.5,,3.38
3,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,2,111.91,,34.84,121,1,,121,,1,690743.0,4,4,,3.93
4,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,3,124.9,,41.28,121,1,,121,,1,774038.0,5,5,,4.59
5,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,4,112.23,,34.84,121,1,,121,,1,693946.0,4,4,,4.59
6,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,5,112.91,,34.84,121,2,,121,,1,697851.0,4,4,,4.67
7,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,6,124.9,,41.28,121,2,,121,,1,774213.0,5,5,,4.67
8,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,7,112.23,,34.84,121,2,,121,,1,690677.0,4,4,,3.1
9,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,8,112.91,,34.84,121,3,,121,,1,694231.0,4,4,,3.02
10,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,9,124.9,,41.28,121,3,,121,,1,770593.0,5,5,,3.02
11,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,10,112.23,,34.84,121,3,,121,,1,690502.0,4,4,,3.02
12,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,11,112.91,,34.84,121,4,,121,,1,694912.0,4,4,,3.33
13,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,12,124.9,,41.28,121,4,,121,,1,773994.0,5,5,,4.57
14,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,13,112.23,,34.84,121,4,,121,,1,690984.0,4,4,,3.24
15,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,14,112.91,,34.84,121,5,,121,,1,694714.0,4,4,,3.24
16,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,15,124.9,,41.28,121,5,,121,,1,771076.0,4,4,,3.24
17,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,16,112.23,,34.84,121,5,,121,,1,691708.0,5,5,,3.57
18,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,17,133.1,,293.96,121,6,פנטהאוז,121,,1,1289273.0,5,5,,29.42
19,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,1,105.0,,150.0,122,ק,דירת גן,122,,1,843828.0,35,3.5,,4.61
20,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,2,112.9,,34.84,122,1,,122,,1,700890.0,4,4,,6.08
21,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,3,126.75,,34.64,122,1,,122,,1,776528.0,5,5,,6.08
22,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,4,112.34,,33.65,122,1,,122,,1,695860.0,4,4,,6.08
23,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,5,112.9,,34.84,122,2,,122,,1,700890.0,4,4,,6.08
24,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,6,126.75,,34.64,122,2,,122,,1,770977.0,5,5,,3.55
25,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,7,112.34,,33.65,122,2,,122,,1,690090.0,4,4,,3.45
26,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,8,112.9,,34.84,122,3,,122,,1,695120.0,4,4,,3.45
27,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,9,125.75,,34.64,122,3,,122,,1,766040.0,5,5,,3.8
28,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,10,112.34,,33.65,122,3,,122,,1,692679.0,4,4,,4.63
29,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,11,121.18,,130.01,122,4,פנטהאוז,122,,1,896807.0,5,5,,3.3
30,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,12,111.2,,84.08,122,4,פנטהאוז,122,,1,774454.0,4,4,,6.93
31,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,1,105.0,,150.0,123,ק,דירת גן,123,,1,843828.0,35,3.5,,4.61
32,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,2,112.9,,34.84,123,1,,123,,1,700890.0,4,4,,6.08
33,2016-03-23T00:00:00,2016-02-25T00:00:00,7700,עפולה,515046365,י.ס.ד בעמק יזמות ובנייה,40000.0,167,False,True,,2016-03-30T10:52:54.833,103,cm5QdERqcEhKZ1RIQ01RWDFZUGFSUT09,C1,,2,2015-09-01T00:00:00,מדד תשומות הבנייה,5484.96,2,מחיר למשתכן,,דורם במחיר למשתכן - עפולה,10,http://www.duramnadlan.com/#!blank/m07ik,UGJwN1hjWUJOYlVMdFIvVkRGaHlXdz09,2,"רמ""י",0,167,3,126.75,,34.64,123,1,,123,,1,776528.0,5,5,,6.08
