lat,lon,name,בעלות,כתובת,לשכת בריאות,מנהל,מס' טלפון,מס' פקס,נפה,סוג,עיר/ישוב,קוד מוסד
32.035921,34.747397,יפו-תל-אביב-האגודה לבריאות הציבור,ציבורי,פחד יצחק 8,לשכת בריאות תל אביב-יפו,"ד""ר קפלן-ולך ענת",03-3523675,03-5253675,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,5562M
32.0222853,34.7741192,"ירונדנט בע""מ",פרטי,ויצמן 2,לשכת בריאות תל אביב-יפו,"ד""ר הרשקוביץ מרצ'לה",03-5030829,,תל-אביב,מרפאות שיניים של תאגידים,חולון,5571Z
32.946724,35.172585,"ירכא שרותי רפואה בע""מ",פרטי,"ירכא, אזור התעשיה",לשכת בריאות עכו,"ד""ר אבו סאלח באסם",04-9562981,04-9804619,עכו,מרפאות שיניים של תאגידים,ירכא,557BZ
,,כוכב השחר,ציבורי,ד.נ. מזרח בינימין,לשכת בריאות רמלה,"ד""ר לב-ציון ישעיהו צבי שי",02-9941711,,רמלה,מרפאות שיניים של תאגידים,כוכב השחר,556U2
,,כפר הנוער אלוני יצחק,פרטי,ד.נ. מנשה,לשכת בריאות חדרה,"ד""ר זלצמן סיגל",04-6189900,04-6189922,חדרה,מרפאות שיניים של תאגידים,אלוני יצחק,5573Y
32.0967511,34.9005707,"כפר הנוער אמי""ת",ציבורי,הרצוג 16,לשכת בריאות פתח תקווה,"ד""ר ויינר אלינורה",03-9311257,,פתח תקווה,מרפאות שיניים של תאגידים,פתח תקוה,5562N
32.0967511,34.9005707,"כפר הנוער אמי""ת",ציבורי,הרצוג 16,לשכת בריאות פתח תקווה,"ד""ר ויינר אלינורה",03-9311257,,פתח תקווה,מרפאות שיניים של תאגידים,פתח תקוה,5562N
31.2457193,34.8001255,"כתר דנט בע""מ",פרטי,קרן היסוד 13/9,לשכת בריאות באר שבע,"ד""ר אלסאנע מחמד",08-6209324,08-6651890,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557IT
32.300041,34.9075491,"כתר לכל בע""מ",פרטי,החלוצים 2,לשכת בריאות נתניה,"ד""ר פינטו יצחק",09-8336434,,השרון,מרפאות שיניים של תאגידים,נתניה,557K1
31.9672632,34.7996525,כתר פלוס - ראשון לציון,פרטי,ז'בוטינסקי 48,לשכת בריאות רחובות,"ד""ר בנארויה אלמה",03-9692111,03-9500444,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557IQ
31.7670951,35.2981951,לב החיוך,פרטי,צמח השדה 1/22,לשכת בריאות ירושלים,"ד""ר אלבז מישל מייסה",02-5822228,02-5822228,ירושלים,מרפאות שיניים של תאגידים,מעלה אדמים,557JU
32.7782508,35.0389685,לב השן-חיפה,פרטי,דרך בר יהודה 147,לשכת בריאות חיפה,"ד""ר בן שלום דורינה ליביה",04-8202545,04-8200747,חיפה,מרפאות שיניים של תאגידים,נשר,557M3
32.806995,35.0026598,"לב ח""ש",ציבורי,"ילג ,7 הדר",לשכת בריאות חיפה,"ד""ר גרינברג סלומון",04-8672666,,חיפה,מרפאות שיניים של תאגידים,חיפה,556X8
32.8122116,35.1272807,"לב ח""ש - קרית אתא",ציבורי,יצחק שדה 36,לשכת בריאות חיפה,"ד""ר סימוביץ מריוס",04-8672999,04-8672777,חיפה,מרפאות שיניים של תאגידים,קרית אתא,5560X
32.9905783,35.2715422,"לבודנט בע""מ",פרטי,"חרמון ,6 ת.ד. 785",לשכת בריאות עכו,"ד""ר אבו עקל סלים",04-9373359,04-9574030,עכו,מרפאות שיניים של תאגידים,כפר ורדים,55717
32.0220869,34.7485144,"לבנת שן בע""מ",פרטי,עוזיאל 20,לשכת בריאות תל אביב-יפו,"ד""ר איידין אלכסנדר",03-582388,,תל-אביב,מרפאות שיניים של תאגידים,בת ים,55761
31.8069515,34.64425,"להב השן מ.ח.ר בע""מ",פרטי,רוגוזין 7/4,לשכת בריאות אשקלון,"ד""ר גולן נדז'דה",08-8669652,,אשקלון,מרפאות שיניים של תאגידים,אשדוד,557N8
32.0657718,34.7922834,"לובנדנט בע""מ",פרטי,יגאל אלון 65,לשכת בריאות תל אביב-יפו,"ד""ר שי גדליה",03-6251205,03-6251208,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,5577E
31.9639419,34.8022211,"לוקה דנט בע""מ - רוטשילד",פרטי,רוטשילד 37,לשכת בריאות רחובות,"ד""ר קוגלמס לריסה",077-9332485,077-9332485,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,557HI
32.8474841,35.0697821,"לי עדי שרותי רפואה בע""מ - ד""ר יגאל בלן",פרטי,ליהמן 10,לשכת בריאות חיפה,"ד""ר בלן יגאל",04-8771740,04-8772174,חיפה,מרפאות שיניים של תאגידים,קרית ים,557GC
31.7774623,34.6366061,"ליבידנט שירותים רפואיים בע""מ",פרטי,שבט לוי 14,לשכת בריאות אשקלון,"ד""ר ליבשיץ איגור",08-8668833,08-8667786,אשקלון,מרפאות שיניים של תאגידים,אשדוד,5572R
31.242087,34.787083,"לייפדנט באר שבע בע""מ",פרטי,"העצמאות ,40 קומה ג', ת.ד. 6444",לשכת בריאות באר שבע,"ד""ר גולדמן ולדימיר",08-6288877,08-6288870,באר שבע,מרפאות שיניים של תאגידים,באר שבע,557GE
32.5016462,35.4925518,"לילי - שרותי בריאות בע""מ - בית שאן",פרטי,יצחק שמש 5,לשכת בריאות עפולה,"ד""ר שפונט ש'וקין ליליה",04-6587505,04-6480675,יזרעאל,מרפאות שיניים של תאגידים,בית שאן,5579Y
32.6634978,35.5553646,"לילי - שרותי בריאות השן בע""מ - מנחמיה",פרטי,המייסדים 56,לשכת בריאות טבריה,"ד""ר שפונט ש'וקין ליליה",04-6587505,04-6480675,כנרת,מרפאות שיניים של תאגידים,מנחמיה,5579Z
32.6081757,35.2878985,"לילי שרותי בריאות בע""מ - עפולה",פרטי,מנחם אושיסקין 28,לשכת בריאות עפולה,"ד""ר שפונט עוזי",04-6402342,,יזרעאל,מרפאות שיניים של תאגידים,עפולה,557FJ
32.3252215,34.8591364,"למהדרין בע""מ",פרטי,לילינבאום 13,לשכת בריאות נתניה,"ד""ר מלמד יובל",09-8344492,09-8896606,השרון,מרפאות שיניים של תאגידים,נתניה,557NR
31.9328026,35.0453158,למען אחי - מודיעין עלית,ציבורי,"חפץ חיים ,10 קרית ספר",לשכת בריאות רמלה,"ד""ר לויתן חיים",02-9991553,02-9992398,רמלה,מרפאות שיניים של תאגידים,מודעין עלית,5560Z
31.9328026,35.0453158,למען אחי - מודיעין עלית,ציבורי,"חפץ חיים ,10 קרית ספר",לשכת בריאות רמלה,"ד""ר לויתן חיים",02-9991553,02-9992398,רמלה,מרפאות שיניים של תאגידים,מודעין עלית,5560Z
31.526481,34.604868,למען אחי - שדרות,ציבורי,משה דיין 5,לשכת בריאות אשקלון,"ד""ר פרקטר אלכסנדר",08-6890042,02-9992398,אשקלון,מרפאות שיניים של תאגידים,שדרות,5562O
32.047918,34.9611155,"למען אחי סניף ""קופת העיר אלעד""",ציבורי,רבינו בחיי 11,לשכת בריאות פתח תקווה,"ד""ר סמדג'ה אוה",03-9329591,02-9996389,פתח תקווה,מרפאות שיניים של תאגידים,אלעד,5561M
31.7146049,34.9923951,למען אחי רמת בית שמש,ציבורי,נחל לכיש 7/40,לשכת בריאות ירושלים,"ד""ר גולד בן-ציון שלמה",02-9991553,,ירושלים,מרפאות שיניים של תאגידים,בית שמש,556Y9
32.824202,35.0786808,"מ.ב פרופידנט בע""מ - קרית מוצקין",פרטי,משה גושן 1,לשכת בריאות חיפה,"ד""ר נוצ'בני פיוטר",04-8706660,077-4303684,חיפה,מרפאות שיניים של תאגידים,קרית מוצקין,557MF
32.813235,34.995502,"מ.ב. פרופידנט בע""מ - חיפה",פרטי,הנביאים 20,לשכת בריאות חיפה,"ד""ר נוצ'בני פיוטר",04-8699771,077-4303689,חיפה,מרפאות שיניים של תאגידים,חיפה,557ME
31.9655971,34.8007728,"מ.ב. שרותי רפואת שיניים בע""מ",פרטי,עין הקורא 21,לשכת בריאות רחובות,"ד""ר באייבקוב ניסן",03-9508063,03-9508064,רחובות,מרפאות שיניים של תאגידים,ראשון לציון,5572N
31.7706012,34.6247145,"מ.ד.ס מרכז לרפואת שיניים בע""מ",פרטי,תל חי 13/53,לשכת בריאות אשקלון,"ד""ר שטרן גדעון",08-8647800,,אשקלון,מרפאות שיניים של תאגידים,אשדוד,5579J
31.748863,34.986088,"מ.ח. דנט בע""מ",פרטי,כיכר נוימן 8,לשכת בריאות ירושלים,"ד""ר קלבנוף ארז",02-9910808,02-9910808,ירושלים,מרפאות שיניים של תאגידים,בית שמש,557LE
32.8370158,35.0850942,"מ.ס. דנטל פלוס בע""מ",פרטי,דרך עכו 133,לשכת בריאות חיפה,"ד""ר קוצו בלומנטל כמליה",04-8662983,04-8662983,חיפה,מרפאות שיניים של תאגידים,קרית מוצקין,557OL
31.663983,34.585792,"מאסטר שן בע""מ",פרטי,"הגדנ""א 8",לשכת בריאות אשקלון,"ד""ר ברסקי ולדימיר",077-5070380,077-5070381,אשקלון,מרפאות שיניים של תאגידים,אשקלון,557LJ
,,מאראיא 24 לבריאות השן,ציבורי,"ואדי אלצפא ,1 ת.ד. 13161",לשכת בריאות עכו,"ד""ר אבו סאלח מחמוד",04-6737888,,עכו,מרפאות שיניים של תאגידים,סחנין,5562V
31.7934026,34.6408996,מג'יק טאץ,פרטי,"הרצל ,1 בניין יוניטרייד, קומה 2",לשכת בריאות אשקלון,"ד""ר קיריאנוב אולג",08-8559020,08-8559060,אשקלון,מרפאות שיניים של תאגידים,אשדוד,5572X
31.7970048,35.2094787,מגן אברהם ב,ציבורי,דברי חיים 11,לשכת בריאות ירושלים,"ד""ר ליברמן משה",02-5372362,,ירושלים,מרפאות שיניים של תאגידים,ירושלים,556K4
32.0568662,34.869228,"מד ארט בע""מ- גני תקווה",פרטי,הגליל 78,לשכת בריאות פתח תקווה,"ד""ר ודנאי גד תומס",03-7369167,,פתח תקווה,מרפאות שיניים של תאגידים,גני תקוה,557KE
32.1121521,34.7957801,"מדארט א.ב.ג. מרכזים רפואיים בע""מ",פרטי,אינשטיין 40,לשכת בריאות תל אביב-יפו,"ד""ר וינשטיין איתן",03-6401303,03-6436449,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,557KO
31.8056374,35.1499639,"מדארט גלאור מרפאות שיניים בע""מ",פרטי,חרמון 2,לשכת בריאות ירושלים,"ד""ר גייסט כהנא אביגיל ורד",1599501599,02-5333180,ירושלים,מרפאות שיניים של תאגידים,מבשרת ציון,557Z3
32.6000466,35.2944554,"מוזס מדיקל סנטר בע""מ",פרטי,"שד' בגין, ביחת רחמני",לשכת בריאות עפולה,"ד""ר לדרמן שלמה",04-9116231,04-9116229,יזרעאל,מרפאות שיניים של תאגידים,עפולה,557CA
32.084476,34.789351,"מומחים ד""ר מאיר רקוץ בע""מ",פרטי,ויצמן 30,לשכת בריאות תל אביב-יפו,"ד""ר רקוץ מאיר",03-6092929,03-6916677,תל-אביב,מרפאות שיניים של תאגידים,תל אביב-יפו,557GX
31.9462406,34.8976147,"מוני דנט בע""מ",פרטי,שפירא חיים משה 3/35,לשכת בריאות רמלה,"ד""ר קשוט עלי",08-9153413,08-9244046,רמלה,מרפאות שיניים של תאגידים,לוד,557EW
,,מועצה אזורית אשכול,רשות מקומית,"מרכז רפואי צוחר, ד.נ.בנגב",לשכת בריאות באר שבע,"ד""ר בראון רוברט",057-982711,,באר שבע,מרפאות שיניים של תאגידים,צוחר,55831
,,מועצה אזורית אשכול,רשות מקומית,"מרכז רפואי צוחר, ד.נ.בנגב",לשכת בריאות באר שבע,"ד""ר בראון רוברט",057-982711,,באר שבע,מרפאות שיניים של תאגידים,צוחר,55831
31.656848,35.125893,מועצה אזורית גוש עציון,רשות מקומית,מעלה מיכאל,לשכת בריאות ירושלים,"ד""ר אילון יהושע פנחס",02-9931701,,ירושלים,מרפאות שיניים של תאגידים,אלון שבות,55826
32.97232,35.298528,מועצה מקומית כסרא סמיע,רשות מקומית,כסרא סמיע ת.ד. 396,לשכת בריאות עכו,"ד""ר בטחיש סולטאן",04-973783,,עכו,מרפאות שיניים של תאגידים,כסרא,55858
32.505518,35.054251,מועצה מקומית כפר קרע,רשות מקומית,כפר קרע ת.ד. 1,לשכת בריאות חדרה,"ד""ר זחאלקה וליד",06-6356607,,חדרה,מרפאות שיניים של תאגידים,כפר קרע,55898
,,מושב בני דרום,ציבורי,ד.נ. אבטח,לשכת בריאות רחובות,"ד""ר קלמק סטפן",08-521435,,רחובות,מרפאות שיניים של תאגידים,בני דרום,556N9
,,מושב יונתן,ציבורי,מושב יונתן ד.נ. רמת הגולן,לשכת בריאות טבריה,"ד""ר בר דני סידני",06-6960356,,כנרת,מרפאות שיניים של תאגידים,יונתן,556P0
32.585708,35.442562,מושב מולדת,ציבורי,ד.נ. גלבוע,לשכת בריאות עפולה,"ד""ר אליהו טל",04-531785,,יזרעאל,מרפאות שיניים של תאגידים,מולדת,556K8
